Date,Product ID,Category,Region,Units Sold,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Year
2025-01-31,P0035,Beauty,North,533,43.81,5,Rainy,1,42.8,Winter,2025
2025-01-31,P0036,Clothing,North,306,101.25,5,Cloudy,0,97.33,Winter,2025
2025-01-31,P0037,Clothing,Central,126,98.84,10,Cloudy,0,106.52,Winter,2025
2025-01-31,P0038,Electronics,International,165,358.24,10,Windy,0,396.27,Winter,2025
2025-01-31,P0039,Toys,Central,297,46.67,0,Cloudy,0,49.5,Winter,2025
2025-01-31,P0040,Groceries,International,170,42.1,10,Rainy,0,35.91,Winter,2025
2025-01-31,P0041,Beauty,West,216,95.78,0,Cloudy,0,91.35,Winter,2025
2025-01-31,P0042,Clothing,Central,557,43.89,0,Cloudy,0,45.56,Winter,2025
2025-01-31,P0043,Clothing,North,174,26.66,5,Foggy,0,22.18,Winter,2025
2025-01-31,P0044,Sports,North,43,122.49,10,Rainy,0,115.15,Winter,2025
2025-01-31,P0045,Sports,North,164,57.95,0,Snowy,0,52.27,Winter,2025
2025-01-31,P0046,Groceries,North,50,57.03,0,Snowy,0,55.89,Winter,2025
2025-01-31,P0047,Beauty,East,76,44.23,5,Cloudy,1,44.66,Winter,2025
2025-01-31,P0048,Clothing,South,210,59.29,0,Cloudy,1,57.95,Winter,2025
2025-01-31,P0049,Beauty,Central,132,52.67,0,Snowy,0,52.03,Winter,2025
2025-01-31,P0050,Sports,North,76,44.89,10,Snowy,1,50.76,Winter,2025
2025-01-31,P0051,Beauty,East,348,62.04,0,Cloudy,0,63.69,Winter,2025
2025-01-31,P0052,Clothing,International,1002,108.03,10,Sunny,1,101.93,Winter,2025
2025-01-31,P0053,Sports,South,258,203.28,5,Sunny,0,193.13,Winter,2025
2025-01-31,P0054,Electronics,East,60,483.42,10,Cloudy,0,540.34,Winter,2025
2025-01-31,P0055,Sports,South,172,160.39,0,Cloudy,0,140.33,Winter,2025
2025-01-31,P0056,Clothing,South,76,121.49,10,Sunny,0,135.59,Winter,2025
2025-01-31,P0057,Sports,International,112,74.68,5,Windy,1,63.44,Winter,2025
2025-01-31,P0058,Clothing,International,255,103.16,0,Rainy,1,98.93,Winter,2025
2025-01-31,P0059,Home Appliances,South,203,218.29,10,Rainy,1,183.65,Winter,2025
2025-01-31,P0060,Toys,West,153,42.75,5,Foggy,0,47.37,Winter,2025
2025-01-31,P0061,Toys,Central,165,91.22,10,Sunny,0,95.87,Winter,2025
2025-01-31,P0062,Beauty,North,224,25.03,10,Snowy,1,24.99,Winter,2025
2025-01-31,P0063,Home Appliances,South,113,357.98,0,Cloudy,1,305.96,Winter,2025
2025-01-31,P0064,Beauty,West,311,60.72,10,Cloudy,0,64.8,Winter,2025
2025-01-31,P0065,Electronics,International,166,219.78,10,Windy,0,226.16,Winter,2025
2025-01-31,P0066,Clothing,International,341,73.98,0,Rainy,1,81.23,Winter,2025
2025-01-31,P0067,Groceries,North,0,81.08,10,Snowy,0,82.08,Winter,2025
2025-01-31,P0068,Toys,West,234,56.21,0,Sunny,1,56.5,Winter,2025
2025-01-31,P0069,Furniture,South,63,514.31,0,Cloudy,1,559.18,Winter,2025
2025-01-31,P0070,Clothing,North,126,77.15,5,Snowy,0,63.64,Winter,2025
2025-01-31,P0071,Furniture,Central,123,206.02,0,Snowy,1,222.12,Winter,2025
2025-01-31,P0072,Furniture,East,76,496.14,0,Foggy,1,516.42,Winter,2025
2025-01-31,P0073,Sports,South,68,81.2,0,Sunny,1,69.63,Winter,2025
2025-01-31,P0074,Groceries,South,490,49.21,10,Sunny,0,45.72,Winter,2025
2025-01-31,P0075,Toys,South,60,126.51,0,Cloudy,0,144.28,Winter,2025
2025-01-31,P0076,Beauty,South,524,64.36,10,Foggy,0,65.02,Winter,2025
2025-01-31,P0077,Electronics,Central,176,706.4,10,Cloudy,0,741.79,Winter,2025
2025-01-31,P0078,Toys,South,135,85.13,5,Sunny,1,86.6,Winter,2025
2025-01-31,P0079,Clothing,East,273,155.49,5,Cloudy,0,148.8,Winter,2025
2025-01-31,P0080,Beauty,South,38,79.8,5,Cloudy,0,81.2,Winter,2025
2025-01-31,P0081,Toys,Central,56,65.08,5,Snowy,0,52.97,Winter,2025
2025-01-31,P0082,Clothing,Central,236,1.0,5,Sunny,1,1.1,Winter,2025
2025-01-31,P0083,Clothing,East,172,58.17,0,Cloudy,0,63.05,Winter,2025
2025-01-31,P0084,Sports,Central,73,95.22,0,Snowy,0,84.38,Winter,2025
2025-01-31,P0085,Beauty,International,234,57.66,0,Cloudy,1,50.42,Winter,2025
2025-01-31,P0086,Home Appliances,International,150,590.34,5,Sunny,0,473.49,Winter,2025
2025-01-31,P0087,Clothing,East,780,88.53,10,Snowy,0,80.13,Winter,2025
2025-01-31,P0088,Toys,North,212,38.91,10,Snowy,0,38.1,Winter,2025
2025-01-31,P0089,Toys,International,453,31.17,0,Sunny,0,34.43,Winter,2025
2025-01-31,P0090,Toys,North,273,100.31,10,Cloudy,1,91.92,Winter,2025
2025-01-31,P0091,Toys,South,278,102.07,5,Cloudy,0,88.08,Winter,2025
2025-01-31,P0092,Home Appliances,South,173,186.69,10,Sunny,1,200.62,Winter,2025
2025-01-31,P0093,Furniture,North,0,374.8,0,Snowy,1,415.35,Winter,2025
2025-01-31,P0094,Groceries,East,188,25.31,0,Rainy,0,22.08,Winter,2025
2025-01-31,P0095,Groceries,South,89,32.99,5,Windy,0,28.25,Winter,2025
2025-01-31,P0096,Home Appliances,North,284,189.6,5,Sunny,0,189.28,Winter,2025
2025-01-31,P0097,Clothing,East,257,77.48,10,Cloudy,1,77.98,Winter,2025
2025-01-31,P0098,Sports,South,123,143.78,0,Sunny,0,126.98,Winter,2025
2025-01-31,P0099,Furniture,North,119,418.87,10,Snowy,0,455.5,Winter,2025
2025-01-31,P0100,Beauty,Central,0,30.09,0,Rainy,0,34.02,Winter,2025
2025-02-01,P0001,Furniture,West,171,582.82,15,Cloudy,0,518.57,Winter,2025
2025-02-01,P0002,Beauty,West,330,51.1,20,Windy,0,56.29,Winter,2025
2025-02-01,P0003,Groceries,North,512,33.47,5,Snowy,0,27.2,Winter,2025
2025-02-01,P0004,Clothing,Central,669,92.11,15,Snowy,1,76.16,Winter,2025
2025-02-01,P0005,Groceries,Central,460,63.0,0,Snowy,0,68.67,Winter,2025
2025-02-01,P0006,Electronics,North,458,159.47,15,Rainy,1,163.91,Winter,2025
2025-02-01,P0007,Electronics,East,106,355.39,20,Cloudy,0,318.6,Winter,2025
2025-02-01,P0008,Groceries,International,437,22.83,0,Cloudy,1,22.13,Winter,2025
2025-02-01,P0009,Sports,South,56,100.09,10,Rainy,1,108.38,Winter,2025
2025-02-01,P0010,Groceries,Central,40,65.85,5,Foggy,0,75.46,Winter,2025
2025-02-01,P0011,Home Appliances,Central,223,509.68,5,Rainy,0,536.36,Winter,2025
2025-02-01,P0012,Clothing,South,586,80.69,15,Rainy,0,88.54,Winter,2025
2025-02-01,P0013,Furniture,South,182,172.85,15,Cloudy,1,147.19,Winter,2025
2025-02-01,P0014,Electronics,East,168,430.78,20,Cloudy,0,463.2,Winter,2025
2025-02-01,P0015,Home Appliances,West,275,313.52,10,Cloudy,0,283.12,Winter,2025
2025-02-01,P0016,Furniture,Central,330,536.75,0,Foggy,0,598.15,Winter,2025
2025-02-01,P0017,Home Appliances,North,212,184.52,15,Sunny,1,163.01,Winter,2025
2025-02-01,P0018,Electronics,Central,336,279.16,0,Snowy,1,297.75,Winter,2025
2025-02-01,P0019,Electronics,Central,179,423.21,10,Cloudy,0,383.78,Winter,2025
2025-02-01,P0020,Electronics,West,0,310.3,10,Sunny,0,248.33,Winter,2025
2025-02-01,P0021,Clothing,North,135,101.03,0,Cloudy,0,96.99,Winter,2025
2025-02-01,P0022,Groceries,International,317,32.27,10,Rainy,0,26.92,Winter,2025
2025-02-01,P0023,Furniture,North,161,623.7,5,Sunny,0,582.24,Winter,2025
2025-02-01,P0024,Furniture,South,381,640.04,10,Snowy,0,677.92,Winter,2025
2025-02-01,P0025,Toys,East,418,46.78,0,Rainy,0,38.74,Winter,2025
2025-02-01,P0026,Clothing,North,355,36.55,0,Rainy,0,37.09,Winter,2025
2025-02-01,P0027,Electronics,East,119,420.4,5,Foggy,1,424.07,Winter,2025
2025-02-01,P0028,Electronics,West,34,458.89,5,Sunny,0,451.52,Winter,2025
2025-02-01,P0029,Groceries,Central,755,95.57,10,Snowy,0,101.92,Winter,2025
2025-02-01,P0030,Furniture,Central,173,130.48,5,Foggy,0,139.83,Winter,2025
2025-02-01,P0031,Electronics,International,57,427.47,20,Cloudy,0,375.7,Winter,2025
2025-02-01,P0032,Clothing,Central,671,101.27,5,Cloudy,0,87.42,Winter,2025
2025-02-01,P0033,Electronics,International,64,1.0,20,Sunny,1,1.07,Winter,2025
2025-02-01,P0034,Home Appliances,South,211,373.96,5,Cloudy,1,397.54,Winter,2025
2025-02-01,P0035,Toys,North,0,77.62,20,Rainy,1,73.62,Winter,2025
2025-02-01,P0036,Sports,South,327,148.08,10,Cloudy,0,131.3,Winter,2025
2025-02-01,P0037,Toys,North,277,113.92,10,Rainy,1,99.97,Winter,2025
2025-02-01,P0038,Electronics,East,0,117.48,20,Rainy,0,107.31,Winter,2025
2025-02-01,P0039,Electronics,North,256,101.5,5,Rainy,1,100.64,Winter,2025
2025-02-01,P0040,Beauty,West,615,29.52,20,Rainy,1,29.41,Winter,2025
2025-02-01,P0041,Beauty,West,413,51.98,20,Cloudy,0,55.29,Winter,2025
2025-02-01,P0042,Toys,International,268,43.83,10,Sunny,0,47.79,Winter,2025
2025-02-01,P0043,Beauty,Central,166,60.55,0,Cloudy,0,54.42,Winter,2025
2025-02-01,P0044,Clothing,South,550,133.2,0,Rainy,1,130.31,Winter,2025
2025-02-01,P0045,Sports,West,206,373.36,15,Cloudy,0,351.15,Winter,2025
2025-02-01,P0046,Toys,Central,216,64.75,5,Cloudy,0,64.26,Winter,2025
2025-02-01,P0047,Electronics,Central,292,247.62,15,Sunny,1,250.99,Winter,2025
2025-02-01,P0048,Furniture,East,50,185.44,10,Rainy,0,195.89,Winter,2025
2025-02-01,P0049,Electronics,International,253,254.01,5,Cloudy,0,261.81,Winter,2025
2025-02-01,P0050,Groceries,West,600,75.59,15,Snowy,0,81.14,Winter,2025
2025-02-01,P0051,Furniture,South,146,159.49,10,Sunny,0,149.54,Winter,2025
2025-02-01,P0052,Toys,International,180,84.27,0,Sunny,1,84.09,Winter,2025
2025-02-01,P0053,Electronics,West,210,134.73,0,Sunny,1,123.09,Winter,2025
2025-02-01,P0054,Sports,South,348,33.32,5,Cloudy,0,30.84,Winter,2025
2025-02-01,P0055,Furniture,West,174,495.83,5,Cloudy,1,483.61,Winter,2025
2025-02-01,P0056,Toys,Central,590,81.97,0,Cloudy,0,87.94,Winter,2025
2025-02-01,P0057,Clothing,North,602,99.49,0,Rainy,1,106.88,Winter,2025
2025-02-01,P0058,Groceries,East,425,51.94,10,Foggy,1,44.48,Winter,2025
2025-02-01,P0059,Furniture,South,162,509.03,5,Rainy,0,543.23,Winter,2025
2025-02-01,P0060,Beauty,International,604,11.42,5,Cloudy,0,9.58,Winter,2025
2025-02-01,P0061,Beauty,Central,14,25.5,10,Sunny,1,22.45,Winter,2025
2025-02-01,P0062,Home Appliances,South,216,266.95,10,Rainy,1,263.55,Winter,2025
2025-02-01,P0063,Groceries,West,301,48.11,15,Foggy,0,38.93,Winter,2025
2025-02-01,P0064,Electronics,East,165,500.05,10,Sunny,0,505.02,Winter,2025
2025-02-01,P0065,Home Appliances,Central,54,253.28,0,Cloudy,1,256.36,Winter,2025
2025-02-01,P0066,Home Appliances,West,233,266.86,0,Sunny,0,297.22,Winter,2025
2025-02-01,P0067,Beauty,South,238,36.43,20,Cloudy,0,35.68,Winter,2025
2025-02-01,P0068,Beauty,South,286,55.82,0,Sunny,1,55.22,Winter,2025
2025-02-01,P0069,Clothing,Central,0,88.72,15,Sunny,0,83.12,Winter,2025
2025-02-01,P0070,Beauty,Central,230,16.46,15,Sunny,0,16.73,Winter,2025
2025-02-01,P0071,Toys,North,133,132.41,0,Foggy,0,106.81,Winter,2025
2025-02-01,P0072,Home Appliances,West,75,435.28,15,Cloudy,1,420.59,Winter,2025
2025-02-01,P0073,Clothing,West,339,110.03,10,Cloudy,0,93.62,Winter,2025
2025-02-01,P0074,Groceries,West,445,60.49,10,Cloudy,0,66.77,Winter,2025
2025-02-01,P0075,Furniture,International,0,590.42,20,Foggy,0,664.85,Winter,2025
2025-02-01,P0076,Groceries,South,903,1.0,10,Windy,1,0.97,Winter,2025
2025-02-01,P0077,Beauty,East,118,23.41,15,Rainy,0,19.36,Winter,2025
2025-02-01,P0078,Groceries,South,919,54.32,15,Snowy,0,46.74,Winter,2025
2025-02-01,P0079,Electronics,East,29,343.79,5,Rainy,0,340.64,Winter,2025
2025-02-01,P0080,Toys,West,316,86.53,15,Cloudy,0,86.22,Winter,2025
2025-02-01,P0081,Clothing,South,272,123.8,20,Rainy,0,123.08,Winter,2025
2025-02-01,P0082,Beauty,East,364,112.53,20,Windy,0,108.46,Winter,2025
2025-02-01,P0083,Electronics,West,222,376.3,5,Cloudy,0,403.65,Winter,2025
2025-02-01,P0084,Groceries,North,445,52.47,20,Rainy,1,56.53,Winter,2025
2025-02-01,P0085,Furniture,West,217,354.91,5,Cloudy,1,297.32,Winter,2025
2025-02-01,P0086,Electronics,International,166,490.19,20,Sunny,0,453.1,Winter,2025
2025-02-01,P0087,Home Appliances,West,154,274.38,0,Cloudy,0,278.76,Winter,2025
2025-02-01,P0088,Sports,East,126,163.3,10,Snowy,0,168.45,Winter,2025
2025-02-01,P0089,Electronics,South,285,567.89,20,Cloudy,1,651.07,Winter,2025
2025-02-01,P0090,Sports,Central,49,131.42,5,Sunny,0,106.41,Winter,2025
2025-02-01,P0091,Beauty,North,280,50.8,15,Cloudy,0,47.2,Winter,2025
2025-02-01,P0092,Toys,East,508,38.42,10,Rainy,0,39.51,Winter,2025
2025-02-01,P0093,Home Appliances,South,5,453.42,20,Sunny,0,488.87,Winter,2025
2025-02-01,P0094,Home Appliances,West,94,321.12,20,Sunny,0,277.42,Winter,2025
2025-02-01,P0095,Clothing,North,537,95.47,5,Cloudy,1,98.37,Winter,2025
2025-02-01,P0096,Electronics,International,155,319.55,5,Cloudy,0,264.01,Winter,2025
2025-02-01,P0097,Groceries,West,0,17.92,10,Snowy,0,16.6,Winter,2025
2025-02-01,P0098,Toys,East,106,106.16,10,Rainy,0,100.65,Winter,2025
2025-02-01,P0099,Home Appliances,Central,119,271.53,10,Cloudy,0,311.28,Winter,2025
2025-02-01,P0100,Toys,North,202,127.85,0,Snowy,0,130.65,Winter,2025
2025-02-02,P0001,Electronics,West,56,948.58,20,Sunny,0,928.27,Winter,2025
2025-02-02,P0002,Electronics,International,122,205.87,5,Sunny,0,226.46,Winter,2025
2025-02-02,P0003,Beauty,East,368,13.93,10,Sunny,0,12.91,Winter,2025
2025-02-02,P0004,Home Appliances,North,250,170.54,0,Cloudy,1,145.16,Winter,2025
2025-02-02,P0005,Furniture,Central,103,367.23,10,Sunny,0,345.27,Winter,2025
2025-02-02,P0006,Sports,West,151,165.95,15,Sunny,1,183.77,Winter,2025
2025-02-02,P0007,Toys,North,559,87.04,15,Snowy,1,94.33,Winter,2025
2025-02-02,P0008,Sports,West,324,113.59,5,Sunny,0,125.48,Winter,2025
2025-02-02,P0009,Toys,West,296,81.37,20,Cloudy,0,72.3,Winter,2025
2025-02-02,P0010,Sports,North,215,150.58,10,Cloudy,0,130.09,Winter,2025
2025-02-02,P0011,Furniture,South,147,363.22,20,Foggy,0,417.54,Winter,2025
2025-02-02,P0012,Groceries,West,750,41.68,10,Sunny,0,40.87,Winter,2025
2025-02-02,P0013,Clothing,West,339,101.24,10,Cloudy,0,86.41,Winter,2025
2025-02-02,P0014,Home Appliances,West,161,81.62,20,Sunny,0,93.56,Winter,2025
2025-02-02,P0015,Toys,East,564,61.43,5,Snowy,1,55.49,Winter,2025
2025-02-02,P0016,Groceries,North,418,44.72,15,Snowy,0,37.92,Winter,2025
2025-02-02,P0017,Clothing,East,326,32.64,5,Snowy,1,31.99,Winter,2025
2025-02-02,P0018,Groceries,International,413,27.53,20,Sunny,1,26.0,Winter,2025
2025-02-02,P0019,Clothing,East,791,53.42,5,Snowy,0,52.25,Winter,2025
2025-02-02,P0020,Toys,West,391,104.18,15,Rainy,0,112.08,Winter,2025
2025-02-02,P0021,Toys,South,468,92.3,5,Foggy,0,91.36,Winter,2025
2025-02-02,P0022,Home Appliances,East,204,196.67,15,Cloudy,1,190.62,Winter,2025
2025-02-02,P0023,Groceries,International,12,86.14,0,Rainy,0,91.93,Winter,2025
2025-02-02,P0024,Beauty,International,438,56.55,20,Cloudy,0,60.68,Winter,2025
2025-02-02,P0025,Furniture,North,128,293.84,10,Snowy,0,280.23,Winter,2025
2025-02-02,P0026,Electronics,West,0,485.11,20,Cloudy,0,431.74,Winter,2025
2025-02-02,P0027,Beauty,North,0,58.32,15,Foggy,0,53.81,Winter,2025
2025-02-02,P0028,Beauty,Central,446,84.07,15,Sunny,0,92.35,Winter,2025
2025-02-02,P0029,Furniture,International,0,316.75,0,Foggy,1,275.31,Winter,2025
2025-02-02,P0030,Home Appliances,North,108,238.51,20,Windy,0,239.73,Winter,2025
2025-02-02,P0031,Electronics,International,0,493.94,10,Sunny,1,504.26,Winter,2025
2025-02-02,P0032,Home Appliances,South,133,562.85,10,Sunny,0,477.86,Winter,2025
2025-02-02,P0033,Beauty,North,575,77.28,10,Foggy,0,83.83,Winter,2025
2025-02-02,P0034,Clothing,West,98,5.7,20,Rainy,0,5.46,Winter,2025
2025-02-02,P0035,Beauty,North,556,29.79,15,Snowy,1,30.73,Winter,2025
2025-02-02,P0036,Home Appliances,West,65,380.09,5,Foggy,0,424.46,Winter,2025
2025-02-02,P0037,Sports,International,0,13.22,0,Sunny,1,12.69,Winter,2025
2025-02-02,P0038,Sports,Central,259,128.72,5,Cloudy,1,128.01,Winter,2025
2025-02-02,P0039,Groceries,South,17,58.08,10,Foggy,1,58.11,Winter,2025
2025-02-02,P0040,Electronics,East,101,442.37,20,Rainy,1,489.87,Winter,2025
2025-02-02,P0041,Electronics,International,0,369.39,5,Sunny,0,414.82,Winter,2025
2025-02-02,P0042,Furniture,West,134,114.35,20,Windy,0,95.09,Winter,2025
2025-02-02,P0043,Electronics,International,249,640.47,10,Rainy,0,553.32,Winter,2025
2025-02-02,P0044,Sports,South,335,158.64,20,Rainy,1,149.55,Winter,2025
2025-02-02,P0045,Sports,Central,0,90.0,20,Sunny,0,72.25,Winter,2025
2025-02-02,P0046,Home Appliances,West,2,231.3,20,Snowy,0,197.66,Winter,2025
2025-02-02,P0047,Groceries,East,615,70.18,10,Sunny,1,59.07,Winter,2025
2025-02-02,P0048,Sports,Central,163,199.26,10,Sunny,1,182.01,Winter,2025
2025-02-02,P0049,Beauty,West,529,5.35,0,Cloudy,0,6.04,Winter,2025
2025-02-02,P0050,Groceries,South,565,48.66,15,Cloudy,0,54.15,Winter,2025
2025-02-02,P0051,Furniture,North,223,591.98,5,Rainy,0,491.85,Winter,2025
2025-02-02,P0052,Beauty,South,345,70.43,0,Sunny,1,59.31,Winter,2025
2025-02-02,P0053,Home Appliances,West,159,234.55,20,Sunny,0,190.56,Winter,2025
2025-02-02,P0054,Clothing,North,943,48.81,20,Cloudy,0,54.72,Winter,2025
2025-02-02,P0055,Beauty,East,530,25.28,0,Rainy,0,22.97,Winter,2025
2025-02-02,P0056,Toys,South,122,64.11,20,Cloudy,0,69.68,Winter,2025
2025-02-02,P0057,Clothing,West,340,56.48,10,Snowy,1,58.53,Winter,2025
2025-02-02,P0058,Sports,North,260,236.09,20,Cloudy,0,246.17,Winter,2025
2025-02-02,P0059,Groceries,Central,319,58.35,0,Snowy,0,61.32,Winter,2025
2025-02-02,P0060,Groceries,Central,528,55.09,0,Cloudy,1,56.61,Winter,2025
2025-02-02,P0061,Toys,South,660,34.25,15,Cloudy,0,28.78,Winter,2025
2025-02-02,P0062,Sports,South,52,1.0,15,Foggy,1,0.89,Winter,2025
2025-02-02,P0063,Home Appliances,East,60,211.51,10,Rainy,0,180.23,Winter,2025
2025-02-02,P0064,Home Appliances,South,0,151.34,0,Rainy,0,157.2,Winter,2025
2025-02-02,P0065,Sports,North,80,162.97,10,Cloudy,0,158.55,Winter,2025
2025-02-02,P0066,Sports,West,138,83.69,5,Cloudy,0,84.46,Winter,2025
2025-02-02,P0067,Furniture,West,217,510.5,5,Sunny,0,575.77,Winter,2025
2025-02-02,P0068,Toys,North,33,77.27,5,Sunny,0,75.61,Winter,2025
2025-02-02,P0069,Furniture,East,121,458.07,5,Cloudy,0,521.59,Winter,2025
2025-02-02,P0070,Home Appliances,South,36,217.28,5,Cloudy,0,221.69,Winter,2025
2025-02-02,P0071,Groceries,Central,335,42.78,10,Foggy,0,38.88,Winter,2025
2025-02-02,P0072,Furniture,International,86,434.75,20,Sunny,0,362.42,Winter,2025
2025-02-02,P0073,Electronics,International,211,527.71,0,Rainy,1,529.03,Winter,2025
2025-02-02,P0074,Home Appliances,Central,231,469.74,20,Cloudy,0,442.89,Winter,2025
2025-02-02,P0075,Furniture,West,82,325.46,0,Cloudy,0,316.45,Winter,2025
2025-02-02,P0076,Beauty,Central,176,64.36,15,Foggy,0,73.04,Winter,2025
2025-02-02,P0077,Furniture,East,120,403.19,0,Rainy,0,451.14,Winter,2025
2025-02-02,P0078,Clothing,International,443,36.28,15,Sunny,0,38.49,Winter,2025
2025-02-02,P0079,Electronics,West,0,477.02,15,Sunny,1,404.6,Winter,2025
2025-02-02,P0080,Toys,West,189,47.58,5,Snowy,0,49.98,Winter,2025
2025-02-02,P0081,Electronics,South,336,277.02,15,Rainy,0,316.48,Winter,2025
2025-02-02,P0082,Groceries,West,245,91.33,5,Sunny,0,77.18,Winter,2025
2025-02-02,P0083,Home Appliances,East,102,1.0,5,Windy,0,0.97,Winter,2025
2025-02-02,P0084,Clothing,North,75,65.82,0,Snowy,0,60.7,Winter,2025
2025-02-02,P0085,Electronics,Central,128,701.81,5,Snowy,0,656.71,Winter,2025
2025-02-02,P0086,Beauty,West,0,29.54,20,Cloudy,0,26.88,Winter,2025
2025-02-02,P0087,Home Appliances,West,50,349.09,10,Snowy,0,389.0,Winter,2025
2025-02-02,P0088,Clothing,West,0,79.11,0,Sunny,0,68.64,Winter,2025
2025-02-02,P0089,Beauty,International,281,87.39,10,Windy,1,96.16,Winter,2025
2025-02-02,P0090,Furniture,South,54,355.43,10,Foggy,0,284.45,Winter,2025
2025-02-02,P0091,Electronics,East,0,521.78,20,Snowy,1,528.99,Winter,2025
2025-02-02,P0092,Home Appliances,South,199,451.29,15,Cloudy,0,398.57,Winter,2025
2025-02-02,P0093,Home Appliances,West,122,149.73,20,Rainy,1,145.79,Winter,2025
2025-02-02,P0094,Groceries,Central,415,95.41,10,Sunny,0,80.92,Winter,2025
2025-02-02,P0095,Toys,South,256,90.34,0,Windy,1,78.47,Winter,2025
2025-02-02,P0096,Furniture,East,178,393.4,0,Snowy,0,418.31,Winter,2025
2025-02-02,P0097,Electronics,International,141,431.85,20,Foggy,0,491.15,Winter,2025
2025-02-02,P0098,Clothing,South,0,129.59,10,Cloudy,0,106.69,Winter,2025
2025-02-02,P0099,Sports,Central,424,201.22,15,Snowy,0,218.59,Winter,2025
2025-02-02,P0100,Home Appliances,South,179,211.68,0,Sunny,1,237.46,Winter,2025
2025-02-03,P0001,Beauty,East,57,27.21,0,Snowy,1,22.39,Winter,2025
2025-02-03,P0002,Furniture,West,11,584.62,0,Cloudy,0,516.87,Winter,2025
2025-02-03,P0003,Home Appliances,International,129,470.88,5,Cloudy,1,487.24,Winter,2025
2025-02-03,P0004,Home Appliances,East,181,296.25,10,Sunny,0,321.96,Winter,2025
2025-02-03,P0005,Sports,International,0,209.17,0,Rainy,0,207.63,Winter,2025
2025-02-03,P0006,Sports,International,54,61.25,0,Rainy,1,61.29,Winter,2025
2025-02-03,P0007,Sports,International,0,237.39,5,Rainy,1,198.16,Winter,2025
2025-02-03,P0008,Clothing,East,49,136.04,5,Sunny,1,149.43,Winter,2025
2025-02-03,P0009,Home Appliances,Central,97,503.58,10,Cloudy,0,541.17,Winter,2025
2025-02-03,P0010,Furniture,Central,3,395.08,0,Sunny,1,360.19,Winter,2025
2025-02-03,P0011,Clothing,International,421,35.84,10,Sunny,0,30.53,Winter,2025
2025-02-03,P0012,Electronics,East,161,1.94,0,Cloudy,0,1.62,Winter,2025
2025-02-03,P0013,Sports,West,151,74.25,0,Sunny,0,62.52,Winter,2025
2025-02-03,P0014,Groceries,West,642,42.82,0,Sunny,0,35.74,Winter,2025
2025-02-03,P0015,Sports,South,45,239.38,10,Cloudy,0,225.72,Winter,2025
2025-02-03,P0016,Home Appliances,West,117,462.5,0,Sunny,0,453.24,Winter,2025
2025-02-03,P0017,Furniture,West,102,152.72,0,Snowy,0,155.8,Winter,2025
2025-02-03,P0018,Toys,North,328,97.65,5,Sunny,1,89.95,Winter,2025
2025-02-03,P0019,Electronics,Central,88,318.88,10,Cloudy,0,350.72,Winter,2025
2025-02-03,P0020,Electronics,North,140,371.74,0,Rainy,0,356.03,Winter,2025
2025-02-03,P0021,Beauty,North,217,83.68,0,Foggy,1,68.68,Winter,2025
2025-02-03,P0022,Sports,South,64,182.96,0,Sunny,1,158.38,Winter,2025
2025-02-03,P0023,Home Appliances,International,174,227.03,0,Rainy,0,221.68,Winter,2025
2025-02-03,P0024,Groceries,East,202,9.74,0,Cloudy,0,10.72,Winter,2025
2025-02-03,P0025,Toys,Central,119,50.61,5,Cloudy,0,54.3,Winter,2025
2025-02-03,P0026,Toys,South,43,39.4,5,Sunny,0,33.89,Winter,2025
2025-02-03,P0027,Toys,International,305,96.34,10,Cloudy,0,89.34,Winter,2025
2025-02-03,P0028,Clothing,East,274,95.09,0,Cloudy,0,83.0,Winter,2025
2025-02-03,P0029,Furniture,International,131,719.95,0,Rainy,0,780.1,Winter,2025
2025-02-03,P0030,Electronics,Central,120,686.88,0,Foggy,1,736.68,Winter,2025
2025-02-03,P0031,Sports,South,40,55.35,5,Windy,0,59.24,Winter,2025
2025-02-03,P0032,Furniture,West,38,359.33,10,Sunny,0,350.84,Winter,2025
2025-02-03,P0033,Electronics,South,181,73.44,10,Sunny,0,67.05,Winter,2025
2025-02-03,P0034,Groceries,East,287,49.02,10,Rainy,0,53.63,Winter,2025
2025-02-03,P0035,Electronics,East,260,623.63,0,Foggy,0,544.09,Winter,2025
2025-02-03,P0036,Groceries,North,463,60.37,0,Sunny,1,62.01,Winter,2025
2025-02-03,P0037,Home Appliances,International,151,1.0,0,Sunny,0,0.98,Winter,2025
2025-02-03,P0038,Toys,South,293,91.05,5,Sunny,1,103.33,Winter,2025
2025-02-03,P0039,Toys,Central,193,35.15,5,Cloudy,0,32.74,Winter,2025
